total_balance,total_amount,mean_amount,std_amount,min_amount,max_amount,median_amount,transaction_count,credit_sum,debit_sum,credit_debit_ratio,recent30_sum,recent30_count,monthly_mean,monthly_std,monthly_cv,unique_txn_days,txn_days_span,txn_per_day,weekday_spending,weekend_spending,weekend_ratio,large_txn_count,amount_25pct,amount_75pct,amount_90pct,monthly_spend_trend,category_0.0,category_1.0,category_2.0,category_3.0,category_4.0,category_5.0,category_6.0,category_7.0,category_8.0,category_9.0,category_10.0,category_11.0,category_12.0,category_13.0,category_14.0,category_15.0,category_16.0,category_17.0,category_18.0,category_19.0,category_20.0,category_21.0,category_22.0,category_23.0,category_24.0,category_25.0,category_26.0,category_27.0,category_28.0,category_29.0,category_30.0,category_31.0,category_32.0,category_33.0,category_34.0,category_35.0,gap_cat_0.0,gap_cat_1.0,gap_cat_2.0,gap_cat_3.0,gap_cat_4.0,gap_cat_5.0,gap_cat_6.0,gap_cat_7.0,gap_cat_8.0,gap_cat_9.0,gap_cat_10.0,gap_cat_11.0,gap_cat_12.0,gap_cat_13.0,gap_cat_14.0,gap_cat_15.0,gap_cat_16.0,gap_cat_17.0,gap_cat_18.0,gap_cat_19.0,gap_cat_20.0,gap_cat_21.0,gap_cat_22.0,gap_cat_23.0,gap_cat_24.0,gap_cat_25.0,gap_cat_26.0,gap_cat_27.0,gap_cat_28.0,gap_cat_29.0,gap_cat_30.0,gap_cat_31.0,gap_cat_32.0,gap_cat_33.0,gap_cat_34.0,gap_cat_35.0,used_cat_0,used_cat_1,used_cat_2,used_cat_3,used_cat_4,used_cat_5,used_cat_6,used_cat_7,used_cat_8,used_cat_9,used_cat_10,used_cat_11,used_cat_12,used_cat_13,used_cat_14,used_cat_15,used_cat_16,used_cat_17,used_cat_18,used_cat_19,used_cat_20,used_cat_21,used_cat_22,used_cat_23,used_cat_24,used_cat_25,used_cat_26,used_cat_27,used_cat_28,used_cat_29,used_cat_30,used_cat_31,used_cat_32,used_cat_33,used_cat_34,used_cat_35,gap_days_cat_0.0,gap_days_cat_1.0,gap_days_cat_2.0,gap_days_cat_3.0,gap_days_cat_4.0,gap_days_cat_5.0,gap_days_cat_6.0,gap_days_cat_7.0,gap_days_cat_8.0,gap_days_cat_9.0,gap_days_cat_10.0,gap_days_cat_11.0,gap_days_cat_12.0,gap_days_cat_13.0,gap_days_cat_14.0,gap_days_cat_15.0,gap_days_cat_16.0,gap_days_cat_17.0,gap_days_cat_18.0,gap_days_cat_19.0,gap_days_cat_20.0,gap_days_cat_21.0,gap_days_cat_22.0,gap_days_cat_23.0,gap_days_cat_24.0,gap_days_cat_25.0,gap_days_cat_26.0,gap_days_cat_27.0,gap_days_cat_28.0,gap_days_cat_29.0,gap_days_cat_30.0,gap_days_cat_31.0,gap_days_cat_32.0,gap_days_cat_33.0,gap_days_cat_34.0,gap_days_cat_35.0,rolling_mean_mean_cat_0,rolling_mean_mean_cat_1,rolling_mean_mean_cat_2,rolling_mean_mean_cat_3,rolling_mean_mean_cat_4,rolling_mean_mean_cat_5,rolling_mean_mean_cat_6,rolling_mean_mean_cat_7,rolling_mean_mean_cat_8,rolling_mean_mean_cat_9,rolling_mean_mean_cat_10,rolling_mean_mean_cat_11,rolling_mean_mean_cat_12,rolling_mean_mean_cat_13,rolling_mean_mean_cat_14,rolling_mean_mean_cat_15,rolling_mean_mean_cat_16,rolling_mean_mean_cat_17,rolling_mean_mean_cat_18,rolling_mean_mean_cat_19,rolling_mean_mean_cat_20,rolling_mean_mean_cat_21,rolling_mean_mean_cat_22,rolling_mean_mean_cat_23,rolling_mean_mean_cat_24,rolling_mean_mean_cat_25,rolling_mean_mean_cat_26,rolling_mean_mean_cat_27,rolling_mean_mean_cat_28,rolling_mean_mean_cat_29,rolling_mean_mean_cat_30,rolling_mean_mean_cat_32,rolling_mean_mean_cat_33,rolling_mean_mean_cat_34,rolling_mean_mean_cat_35,rolling_std_mean_cat_0,rolling_std_mean_cat_1,rolling_std_mean_cat_2,rolling_std_mean_cat_3,rolling_std_mean_cat_4,rolling_std_mean_cat_5,rolling_std_mean_cat_6,rolling_std_mean_cat_7,rolling_std_mean_cat_8,rolling_std_mean_cat_9,rolling_std_mean_cat_10,rolling_std_mean_cat_11,rolling_std_mean_cat_12,rolling_std_mean_cat_13,rolling_std_mean_cat_14,rolling_std_mean_cat_15,rolling_std_mean_cat_16,rolling_std_mean_cat_17,rolling_std_mean_cat_18,rolling_std_mean_cat_19,rolling_std_mean_cat_20,rolling_std_mean_cat_21,rolling_std_mean_cat_22,rolling_std_mean_cat_23,rolling_std_mean_cat_24,rolling_std_mean_cat_25,rolling_std_mean_cat_26,rolling_std_mean_cat_27,rolling_std_mean_cat_28,rolling_std_mean_cat_29,rolling_std_mean_cat_30,rolling_std_mean_cat_32,rolling_std_mean_cat_33,rolling_std_mean_cat_34,rolling_std_mean_cat_35,weekly_change_mean_cat_0,weekly_change_mean_cat_1,weekly_change_mean_cat_2,weekly_change_mean_cat_3,weekly_change_mean_cat_4,weekly_change_mean_cat_5,weekly_change_mean_cat_6,weekly_change_mean_cat_7,weekly_change_mean_cat_8,weekly_change_mean_cat_9,weekly_change_mean_cat_10,weekly_change_mean_cat_11,weekly_change_mean_cat_12,weekly_change_mean_cat_13,weekly_change_mean_cat_14,weekly_change_mean_cat_15,weekly_change_mean_cat_16,weekly_change_mean_cat_17,weekly_change_mean_cat_18,weekly_change_mean_cat_19,weekly_change_mean_cat_20,weekly_change_mean_cat_21,weekly_change_mean_cat_22,weekly_change_mean_cat_23,weekly_change_mean_cat_24,weekly_change_mean_cat_25,weekly_change_mean_cat_26,weekly_change_mean_cat_27,weekly_change_mean_cat_28,weekly_change_mean_cat_29,weekly_change_mean_cat_30,weekly_change_mean_cat_32,weekly_change_mean_cat_33,weekly_change_mean_cat_34,weekly_change_mean_cat_35,weekly_change_std_cat_0,weekly_change_std_cat_1,weekly_change_std_cat_2,weekly_change_std_cat_3,weekly_change_std_cat_4,weekly_change_std_cat_5,weekly_change_std_cat_6,weekly_change_std_cat_7,weekly_change_std_cat_8,weekly_change_std_cat_9,weekly_change_std_cat_10,weekly_change_std_cat_11,weekly_change_std_cat_12,weekly_change_std_cat_13,weekly_change_std_cat_14,weekly_change_std_cat_15,weekly_change_std_cat_16,weekly_change_std_cat_17,weekly_change_std_cat_18,weekly_change_std_cat_19,weekly_change_std_cat_20,weekly_change_std_cat_21,weekly_change_std_cat_22,weekly_change_std_cat_23,weekly_change_std_cat_24,weekly_change_std_cat_25,weekly_change_std_cat_26,weekly_change_std_cat_27,weekly_change_std_cat_28,weekly_change_std_cat_29,weekly_change_std_cat_30,weekly_change_std_cat_32,weekly_change_std_cat_33,weekly_change_std_cat_34,weekly_change_std_cat_35,count_mean_cat_0,count_mean_cat_1,count_mean_cat_2,count_mean_cat_3,count_mean_cat_4,count_mean_cat_5,count_mean_cat_6,count_mean_cat_7,count_mean_cat_8,count_mean_cat_9,count_mean_cat_10,count_mean_cat_11,count_mean_cat_12,count_mean_cat_13,count_mean_cat_14,count_mean_cat_15,count_mean_cat_16,count_mean_cat_17,count_mean_cat_18,count_mean_cat_19,count_mean_cat_20,count_mean_cat_21,count_mean_cat_22,count_mean_cat_23,count_mean_cat_24,count_mean_cat_25,count_mean_cat_26,count_mean_cat_27,count_mean_cat_28,count_mean_cat_29,count_mean_cat_30,count_mean_cat_32,count_mean_cat_33,count_mean_cat_34,count_mean_cat_35,weekly_cat_std_0,weekly_cat_std_1,weekly_cat_std_2,weekly_cat_std_3,weekly_cat_std_4,weekly_cat_std_5,weekly_cat_std_6,weekly_cat_std_7,weekly_cat_std_8,weekly_cat_std_9,weekly_cat_std_10,weekly_cat_std_11,weekly_cat_std_12,weekly_cat_std_13,weekly_cat_std_14,weekly_cat_std_15,weekly_cat_std_16,weekly_cat_std_17,weekly_cat_std_18,weekly_cat_std_19,weekly_cat_std_20,weekly_cat_std_21,weekly_cat_std_22,weekly_cat_std_23,weekly_cat_std_24,weekly_cat_std_25,weekly_cat_std_26,weekly_cat_std_27,weekly_cat_std_28,weekly_cat_std_29,weekly_cat_std_30,weekly_cat_std_32,weekly_cat_std_33,weekly_cat_std_34,weekly_cat_std_35,weekly_cat_mean_0,weekly_cat_mean_1,weekly_cat_mean_2,weekly_cat_mean_3,weekly_cat_mean_4,weekly_cat_mean_5,weekly_cat_mean_6,weekly_cat_mean_7,weekly_cat_mean_8,weekly_cat_mean_9,weekly_cat_mean_10,weekly_cat_mean_11,weekly_cat_mean_12,weekly_cat_mean_13,weekly_cat_mean_14,weekly_cat_mean_15,weekly_cat_mean_16,weekly_cat_mean_17,weekly_cat_mean_18,weekly_cat_mean_19,weekly_cat_mean_20,weekly_cat_mean_21,weekly_cat_mean_22,weekly_cat_mean_23,weekly_cat_mean_24,weekly_cat_mean_25,weekly_cat_mean_26,weekly_cat_mean_27,weekly_cat_mean_28,weekly_cat_mean_29,weekly_cat_mean_30,weekly_cat_mean_32,weekly_cat_mean_33,weekly_cat_mean_34,weekly_cat_mean_35,weekly_cat_cv_0,weekly_cat_cv_1,weekly_cat_cv_2,weekly_cat_cv_3,weekly_cat_cv_4,weekly_cat_cv_5,weekly_cat_cv_6,weekly_cat_cv_7,weekly_cat_cv_8,weekly_cat_cv_9,weekly_cat_cv_10,weekly_cat_cv_11,weekly_cat_cv_12,weekly_cat_cv_13,weekly_cat_cv_14,weekly_cat_cv_15,weekly_cat_cv_16,weekly_cat_cv_17,weekly_cat_cv_18,weekly_cat_cv_19,weekly_cat_cv_20,weekly_cat_cv_21,weekly_cat_cv_22,weekly_cat_cv_23,weekly_cat_cv_24,weekly_cat_cv_25,weekly_cat_cv_26,weekly_cat_cv_27,weekly_cat_cv_28,weekly_cat_cv_29,weekly_cat_cv_30,weekly_cat_cv_32,weekly_cat_cv_33,weekly_cat_cv_34,weekly_cat_cv_35,weekly_trend_cat_0,weekly_trend_cat_1,weekly_trend_cat_2,weekly_trend_cat_3,weekly_trend_cat_4,weekly_trend_cat_5,weekly_trend_cat_6,weekly_trend_cat_7,weekly_trend_cat_8,weekly_trend_cat_9,weekly_trend_cat_10,weekly_trend_cat_11,weekly_trend_cat_12,weekly_trend_cat_13,weekly_trend_cat_14,weekly_trend_cat_15,weekly_trend_cat_16,weekly_trend_cat_17,weekly_trend_cat_18,weekly_trend_cat_19,weekly_trend_cat_20,weekly_trend_cat_21,weekly_trend_cat_22,weekly_trend_cat_23,weekly_trend_cat_24,weekly_trend_cat_25,weekly_trend_cat_26,weekly_trend_cat_27,weekly_trend_cat_28,weekly_trend_cat_29,weekly_trend_cat_30,weekly_trend_cat_32,weekly_trend_cat_33,weekly_trend_cat_34,weekly_trend_cat_35,weekend_ratio_cat_0,weekend_ratio_cat_1,weekend_ratio_cat_2,weekend_ratio_cat_3,weekend_ratio_cat_4,weekend_ratio_cat_5,weekend_ratio_cat_6,weekend_ratio_cat_7,weekend_ratio_cat_8,weekend_ratio_cat_9,weekend_ratio_cat_10,weekend_ratio_cat_11,weekend_ratio_cat_12,weekend_ratio_cat_13,weekend_ratio_cat_14,weekend_ratio_cat_15,weekend_ratio_cat_16,weekend_ratio_cat_17,weekend_ratio_cat_18,weekend_ratio_cat_19,weekend_ratio_cat_20,weekend_ratio_cat_21,weekend_ratio_cat_22,weekend_ratio_cat_23,weekend_ratio_cat_24,weekend_ratio_cat_25,weekend_ratio_cat_26,weekend_ratio_cat_27,weekend_ratio_cat_28,weekend_ratio_cat_29,weekend_ratio_cat_30,weekend_ratio_cat_32,weekend_ratio_cat_33,weekend_ratio_cat_34,weekend_ratio_cat_35
20312.17,19363.500000000004,81.359243697479,1321.4352217751532,-1681.77,19000.0,-19.95,238.0,38298.61,18935.11,2.022624109392552,17855.179999999997,71.0,4840.875,7870.041785681106,1.625747780242437,57.0,85.0,0.6705882352941176,38298.61,0.0,0.0,10.0,-52.629999999999995,-5.0,0.01,139.68676271949576,0.0,40.0,0.0,0.0,13.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,62.0,13.0,39.0,5.0,6.0,3.0,6.0,2.0,17.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-651.0799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13954.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.95,0.0,0.0,5.923076923076923,12.166666666666666,0.0,16.0,0.0,0.0,0.0,0.0,19.0,0.0,1.3548387096774193,5.153846153846154,2.076923076923077,7.0,10.666666666666666,19.666666666666668,10.0,16.5,4.764705882352941,0.0,0.0,0.0,9.75,9.625,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-18.648333333333337,0.0,0.0,354.11777777777775,2556.271666666667,0.0,0.01,0.0,0.0,0.0,429.0,41.71083333333354,0.0,-126.280641025641,-116.5209523809524,-120.54205128205129,-15.117916666666666,-58.92933333333334,-333.73,-53.54533333333334,-43.09,-133.0951388888889,0.0,0.0,0.0,-678.5714285714286,-17.83861111111111,0.0,0.0,0.0,0.0,0.0,-1.99,0.0,0.0,122.62128028088398,0.0,0.0,343.5893676115042,13.150050035670375,0.0,0.0,0.0,0.0,0.0,0.0,2985.1563692044815,0.0,61.51693615864933,66.42594527889325,86.37018871436761,7.839950786454507,23.728634222608846,0.0,47.17054656549932,4.369919907732863,65.24116888519579,0.0,0.0,0.0,134.60497524439782,4.894149764379606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7920624827786078,0.0,0.0,4.098793393866621,-0.0016634118700632656,0.0,0.0,0.0,0.0,0.0,0.0,-3.0744052397176787,0.0,2.7405228871826135,0.9911686062183834,1.8452683831894168,0.9503811852687899,0.05167045668199011,0.0,3.1663311108419947,0.15449999999999997,0.8771911904378217,0.0,0.0,0.0,0.04404761904761905,0.3202762617953559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5496424609249475,0.0,0.0,9.997137347716338,0.010067146502943675,0.0,0.0,0.0,0.0,0.0,0.0,6.148810479435357,0.0,7.0615252349244315,1.9273025511090316,4.380700811040077,1.6453600519415446,1.0353883566342792,0.0,4.740591126469225,0.21849599538664316,2.6111003776649393,0.0,0.0,0.0,0.3318269533719752,0.9500632926237971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,1.4444444444444444,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.769230769230769,1.8571428571428572,3.0,1.25,1.2,1.0,1.2,1.0,1.4166666666666667,0.0,0.0,0.0,1.1428571428571428,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.34200679507313,0.0,0.0,361.03739989784987,14.326596827811745,0.0,0.0,0.0,0.0,0.0,0.0,10340.885,0.0,73.50761708306676,100.15209773615518,106.87178443805624,10.448907438898416,27.52694806911947,0.0,85.06001986832592,8.739839815465727,78.10135359475744,0.0,0.0,0.0,146.38501094228,6.2619709357358095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.25666666666667,0.0,0.0,327.2266666666667,2554.0916666666667,0.0,0.01,0.0,0.0,0.0,429.0,3488.6725,0.0,-135.5523076923077,-132.15857142857143,-123.25384615384615,-17.27,-52.077999999999996,-333.73,-77.836,-46.18,-135.24166666666667,0.0,0.0,0.0,-685.7142857142857,-18.01,0.0,0.0,0.0,0.0,0.0,-1.99,0.0,0.0,-3.21328267116311,0.0,0.0,1.1033251158152855,0.005609272766043405,0.0,0.0,0.0,0.0,0.0,0.0,2.964131772185552,0.0,-0.5422822992429082,-0.7578176477965715,-0.8670868112680091,-0.6050322778748359,-0.5285715286516278,-0.0,-1.0928107799517695,-0.18925595096287845,-0.5774947582334643,0.0,0.0,0.0,-0.21347814095749168,-0.347694110812649,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-2.518121878121877,0.0,0.0,-0.7858241758241751,-0.16014285714285678,0.0,0.0,0.0,0.0,0.0,0.0,199.63098455598453,0.0,-0.5506200941915224,-1.857934362934364,0.5072213500784931,-0.15521008403361353,0.566361079865017,0.0,-2.4259584859584864,-0.3531428571428571,-0.8583838113106406,0.0,0.0,0.0,-2.2805507745266773,0.05385444743935308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
